Date,High,Low,Open,Close,Volume,Adj Close
2015-12-24,188.559814453125,161.62269592285156,180.4786834716797,180.4786834716797,136378.0,147.40928649902344
2015-12-25,179.58078002929688,166.33670043945312,171.49964904785156,171.49964904785156,27007.0,140.0755157470703
2015-12-28,170.60174560546875,156.2352752685547,161.62269592285156,161.62269592285156,37358.0,132.00833129882812
2015-12-29,162.52061462402344,160.72479248046875,162.52061462402344,162.52061462402344,7795.0,132.74171447753906
2015-12-30,161.62269592285156,159.82688903808594,161.62269592285156,161.62269592285156,7795.0,132.00833129882812
2015-12-31,161.62269592285156,159.01878356933594,161.62269592285156,161.62269592285156,3352.0,132.00833129882812
2016-01-04,162.52061462402344,161.62269592285156,162.52061462402344,162.52061462402344,2554.0,132.74171447753906
2016-01-05,163.41851806640625,159.82688903808594,159.82688903808594,159.82688903808594,6570.0,130.54156494140625
2016-01-06,160.72479248046875,149.0520477294922,160.72479248046875,160.72479248046875,85559.0,131.27493286132812
2016-01-07,159.82688903808594,156.2352752685547,157.1331787109375,157.1331787109375,11137.0,128.3414306640625
2016-01-08,162.0716552734375,161.62269592285156,162.0716552734375,162.0716552734375,6683.0,132.37501525878906
2016-01-11,164.31642150878906,161.8202362060547,163.41851806640625,163.41851806640625,6682.0,133.47509765625
2016-01-12,161.62269592285156,159.82688903808594,160.28482055664062,160.28482055664062,4454.0,130.91558837890625
2016-01-13,161.62269592285156,161.62269592285156,161.62269592285156,161.62269592285156,222.0,132.00833129882812
2016-01-14,159.82688903808594,156.2352752685547,156.53158569335938,156.53158569335938,16705.0,127.85006713867188
2016-01-15,161.62269592285156,161.62269592285156,161.62269592285156,161.62269592285156,1336.0,132.00833129882812
2016-01-18,157.1331787109375,154.43946838378906,157.1331787109375,157.1331787109375,2249.0,128.3414306640625
2016-01-19,161.62269592285156,161.62269592285156,161.62269592285156,161.62269592285156,2283.0,132.00833129882812
2016-01-20,161.62269592285156,153.9905242919922,161.62269592285156,161.62269592285156,3352.0,132.00833129882812
2016-01-21,160.72479248046875,153.55055236816406,160.72479248046875,160.72479248046875,17819.0,131.27493286132812
2016-01-22,160.72479248046875,153.55055236816406,153.55055236816406,153.55055236816406,1225.0,125.41524505615234
2016-01-25,154.90638732910156,153.9905242919922,154.90638732910156,154.90638732910156,1135.0,126.52264404296875
2016-01-26,154.90638732910156,154.90638732910156,154.90638732910156,154.90638732910156,0.0,126.52264404296875
2016-01-27,154.90638732910156,154.90638732910156,154.90638732910156,154.90638732910156,0.0,126.52264404296875
2016-01-28,161.6137237548828,153.55055236816406,161.6137237548828,161.6137237548828,2356.0,132.0009765625
2016-01-29,161.6137237548828,161.6137237548828,161.6137237548828,161.6137237548828,0.0,132.0009765625
