Date,High,Low,Open,Close,Volume,Adj Close
2000-01-04,23.13089942932129,22.131399154663086,22.131399154663086,23.13089942932129,752190.0,8.177348136901855
2000-01-05,23.13089942932129,22.55970001220703,23.13089942932129,22.77389907836914,665131.0,8.051137924194336
2000-01-06,24.344499588012695,22.702499389648438,22.702499389648438,24.344499588012695,2022118.0,8.6063871383667
2000-01-07,25.486799240112305,24.63010025024414,24.98699951171875,24.63010025024414,1884036.0,8.707352638244629
2000-01-10,26.3435001373291,24.98699951171875,25.55820083618164,26.3435001373291,1708075.0,9.313082695007324
2000-01-11,28.056900024414062,27.200199127197266,27.84269905090332,27.699899673461914,2769683.0,9.7926025390625
2000-01-12,27.699899673461914,26.3435001373291,27.699899673461914,27.200199127197266,1385785.0,9.615948677062988
2000-01-13,27.128799438476562,26.771799087524414,27.128799438476562,26.84320068359375,844089.0,9.489740371704102
2000-01-14,28.699399948120117,27.128799438476562,27.128799438476562,28.699399948120117,3701936.0,10.145953178405762
2000-01-17,29.627500534057617,28.270999908447266,28.699399948120117,29.484699249267578,1720092.0,10.42357349395752
2000-01-18,31.19809913635254,29.413299560546875,29.984399795532227,29.484699249267578,3955582.0,10.42357349395752
2000-01-19,29.984399795532227,28.91360092163086,29.484699249267578,29.199100494384766,1940484.0,10.322607040405273
2000-01-20,29.27050018310547,27.84269905090332,28.91360092163086,27.84269905090332,931061.0,9.843087196350098
2000-01-21,28.55660057067871,27.62849998474121,27.62849998474121,28.056900024414062,592682.0,9.91880989074707
2000-01-24,28.55660057067871,27.98550033569336,28.413799285888672,28.199600219726562,723145.0,9.96926212310791
2000-01-25,28.699399948120117,28.199600219726562,28.55660057067871,28.34239959716797,1482006.0,10.019742012023926
2000-01-26,28.55660057067871,28.199600219726562,28.55660057067871,28.199600219726562,900716.0,9.96926212310791
2000-01-27,29.341899871826172,28.199600219726562,28.413799285888672,29.199100494384766,1778029.0,10.322607040405273
2000-01-28,31.19809913635254,29.413299560546875,29.413299560546875,31.19809913635254,2761476.0,11.029305458068848
2000-01-31,32.69729995727539,31.483699798583984,32.69729995727539,31.76919937133789,2158519.0,11.231203079223633
2000-02-01,32.12620162963867,30.912500381469727,32.12620162963867,31.483699798583984,1465980.0,11.130271911621094
2000-02-02,31.483699798583984,31.483699798583984,31.483699798583984,31.483699798583984,0.0,11.130271911621094
2000-02-03,31.483699798583984,31.483699798583984,31.483699798583984,31.483699798583984,0.0,11.130271911621094
2000-02-04,31.483699798583984,31.483699798583984,31.483699798583984,31.483699798583984,0.0,11.130271911621094
2000-02-07,31.483699798583984,31.483699798583984,31.483699798583984,31.483699798583984,0.0,11.130271911621094
2000-02-08,31.483699798583984,31.483699798583984,31.483699798583984,31.483699798583984,0.0,11.130271911621094
2000-02-09,31.483699798583984,30.412799835205078,31.483699798583984,30.412799835205078,1738301.0,10.751683235168457
2000-02-10,31.983400344848633,30.555599212646484,30.62700080871582,31.269500732421875,2203251.0,11.054545402526855
2000-02-11,31.555099487304688,30.698400497436523,31.41230010986328,30.698400497436523,1363100.0,10.85264778137207
2000-02-14,30.698400497436523,29.627500534057617,30.698400497436523,29.627500534057617,3235009.0,10.474058151245117
2000-02-15,29.627500534057617,28.842199325561523,29.627500534057617,28.842199325561523,1169769.0,10.19643497467041
2000-02-16,30.555599212646484,29.12779998779297,29.556100845336914,30.555599212646484,2260760.0,10.802166938781738
2000-02-17,30.698400497436523,29.91309928894043,30.698400497436523,29.91309928894043,1830802.0,10.575024604797363
2000-02-18,31.91200065612793,30.341400146484375,30.341400146484375,31.41230010986328,4230992.0,11.10502815246582
2000-02-21,35.69580078125,34.48210144042969,34.48210144042969,35.69580078125,9835900.0,12.619354248046875
2000-02-22,37.123600006103516,33.19710159301758,36.05270004272461,34.8390998840332,5727232.0,12.316492080688477
2000-02-23,34.9818000793457,32.48320007324219,34.9818000793457,32.554500579833984,3744203.0,11.508825302124023
2000-02-24,32.9828987121582,30.769800186157227,32.9828987121582,31.19809913635254,3135753.0,11.029305458068848
