Date,High,Low,Open,Close,Volume,Adj Close
2017-02-06,168.0,160.0,168.0,162.5,358271.0,132.1714630126953
2017-02-07,165.0,160.0,165.0,164.5,220451.0,133.79820251464844
2017-02-08,165.5,163.0,165.5,164.5,145409.0,133.79820251464844
2017-02-09,179.5,165.5,165.5,178.5,721922.0,145.1852569580078
2017-02-10,179.5,172.0,179.5,172.5,416659.0,140.30508422851562
2017-02-13,175.5,172.0,175.5,173.5,104046.0,141.1184539794922
2017-02-14,175.0,172.5,175.0,172.5,95100.0,140.30508422851562
2017-02-15,174.5,172.5,173.5,172.5,102029.0,140.30508422851562
2017-02-16,173.0,171.0,173.0,171.5,101230.0,139.49172973632812
2017-02-17,174.0,171.5,171.5,172.0,101385.0,139.89842224121094
2017-02-20,174.0,173.0,174.0,173.5,93027.0,141.1184539794922
2017-02-21,173.5,171.0,173.5,171.5,85021.0,139.49172973632812
2017-02-22,173.5,171.5,171.5,171.5,77100.0,139.49172973632812
2017-02-23,172.5,170.5,171.5,171.0,114022.0,139.08505249023438
2017-02-24,172.0,170.5,171.0,170.5,98010.0,138.6783447265625
2017-03-01,173.5,171.0,172.0,171.0,83070.0,139.08505249023438
2017-03-02,174.0,171.0,174.0,171.5,124153.0,139.49172973632812
2017-03-03,173.0,171.5,172.0,172.5,61472.0,140.30508422851562
2017-03-06,173.5,171.0,171.5,172.0,55100.0,139.89842224121094
2017-03-07,172.5,171.0,172.5,171.5,57290.0,139.49172973632812
2017-03-08,173.0,172.0,172.5,172.5,66051.0,140.30508422851562
2017-03-09,173.5,170.5,172.5,171.0,73369.0,139.08505249023438
2017-03-10,170.0,166.0,170.0,169.0,103541.0,137.45831298828125
2017-03-13,179.5,168.0,168.5,177.5,628831.0,144.37191772460938
2017-03-14,183.5,174.5,177.5,182.0,521506.0,148.03204345703125
2017-03-15,187.5,183.0,184.5,183.5,869715.0,149.2520751953125
2017-03-16,185.0,180.0,184.5,180.5,343314.0,146.81199645996094
2017-03-17,181.5,178.5,180.5,180.0,256609.0,146.40530395507812
2017-03-20,189.0,179.0,180.0,187.0,605429.0,152.09886169433594
2017-03-21,193.0,186.5,189.5,189.5,1119357.0,154.1322479248047
2017-03-22,192.0,184.5,189.0,188.0,571336.0,152.91220092773438
2017-03-23,191.0,187.0,190.5,187.5,304200.0,152.5055389404297
2017-03-24,188.0,184.0,187.5,187.0,326089.0,152.09886169433594
2017-03-27,188.0,184.0,188.0,184.0,161842.0,149.65875244140625
2017-03-28,185.0,179.5,185.0,182.0,292372.0,148.03204345703125
2017-03-29,182.5,177.0,182.5,179.0,181066.0,145.59194946289062
2017-03-30,181.5,176.0,179.0,176.5,206073.0,143.5585479736328
2017-03-31,181.0,175.0,175.0,178.5,172632.0,145.1852569580078
2017-04-05,184.0,177.5,178.0,178.5,175217.0,145.1852569580078
2017-04-06,181.0,178.0,178.5,179.0,105028.0,145.59194946289062
2017-04-07,181.5,177.0,181.0,179.0,121050.0,145.59194946289062
2017-04-10,180.5,179.0,179.5,179.0,86256.0,145.59194946289062
2017-04-11,180.0,175.0,178.0,175.0,199766.0,142.33851623535156
2017-04-12,174.5,172.0,173.5,173.5,88471.0,141.1184539794922
2017-04-13,175.0,173.0,173.5,173.0,42325.0,140.71176147460938
2017-04-14,174.0,171.0,173.0,171.0,76514.0,139.08505249023438
2017-04-17,172.0,168.0,171.0,170.0,101048.0,138.2716827392578
2017-04-18,174.0,170.0,171.0,173.0,52040.0,140.71176147460938
2017-04-19,175.0,172.0,173.0,173.5,74017.0,141.1184539794922
2017-04-20,174.5,172.0,172.0,173.5,81174.0,141.1184539794922
2017-04-21,176.5,173.0,173.5,173.0,77026.0,140.71176147460938
2017-04-24,174.0,172.5,173.0,172.5,49001.0,140.30508422851562
2017-04-25,175.5,172.5,172.5,174.0,78500.0,141.525146484375
2017-04-26,177.0,175.0,177.0,176.0,76210.0,143.15185546875
2017-04-27,177.0,175.0,175.0,175.5,52015.0,142.74517822265625
2017-04-28,176.5,175.5,175.5,176.0,47014.0,143.15185546875
2017-05-02,178.0,175.5,178.0,176.0,72191.0,143.15185546875
2017-05-03,177.0,176.0,176.5,176.0,58021.0,143.15185546875
2017-05-04,177.0,175.5,176.5,176.5,66016.0,143.5585479736328
2017-05-05,176.5,175.5,175.5,176.0,47010.0,143.15185546875
2017-05-08,176.5,175.0,176.5,176.5,28345.0,143.5585479736328
2017-05-09,175.0,169.0,175.0,171.0,149200.0,139.08505249023438
2017-05-10,174.5,173.0,174.0,174.0,73100.0,141.525146484375
2017-05-11,176.0,174.5,175.0,174.5,42160.0,141.9318084716797
2017-05-12,183.0,175.5,175.5,180.0,285498.0,146.40530395507812
2017-05-15,183.5,179.5,183.0,180.5,118201.0,146.81199645996094
2017-05-16,181.5,177.0,181.5,177.0,68329.0,143.96522521972656
2017-05-17,178.5,175.5,178.5,176.5,32185.0,143.5585479736328
2017-05-18,175.5,172.0,175.0,175.5,70110.0,142.74517822265625
2017-05-19,175.5,174.0,174.5,174.0,30002.0,141.525146484375
2017-05-22,176.0,175.0,175.0,176.0,35861.0,143.15185546875
2017-05-23,176.5,175.0,175.5,175.5,51000.0,142.74517822265625
2017-05-24,177.0,175.5,176.5,177.0,54002.0,143.96522521972656
2017-05-25,187.0,178.5,178.5,184.0,679530.0,149.65875244140625
2017-05-26,186.5,182.5,184.0,182.5,165012.0,148.438720703125
2017-05-31,183.0,179.0,183.0,179.5,110198.0,145.99864196777344
2017-06-01,184.5,180.0,181.0,184.5,194846.0,150.06544494628906
2017-06-02,192.0,185.5,188.0,185.5,542085.0,150.87879943847656
2017-06-05,204.5,189.0,189.0,204.5,2081270.0,166.3326873779297
2017-06-06,215.0,208.5,210.0,210.0,2067299.0,170.8061981201172
2017-06-07,217.0,206.0,210.0,216.0,964022.0,175.68637084960938
2017-06-08,219.5,211.5,218.5,212.0,673111.0,172.43292236328125
2017-06-09,213.0,208.0,212.0,208.0,433728.0,169.17947387695312
2017-06-12,213.0,204.0,205.0,207.0,365226.0,168.36610412597656
2017-06-13,209.0,204.0,207.0,204.5,252231.0,166.3326873779297
2017-06-14,210.0,195.5,208.0,200.0,624140.0,162.67257690429688
2017-06-15,202.0,195.0,200.0,197.0,307611.0,160.23248291015625
2017-06-16,205.0,196.0,198.5,203.0,407394.0,165.11265563964844
2017-06-19,203.5,198.5,202.0,203.5,256395.0,165.5193328857422
2017-06-20,203.5,200.5,203.5,200.5,205296.0,163.07925415039062
2017-06-21,211.5,201.0,201.0,206.5,468343.0,167.9594268798828
2017-06-22,207.5,204.0,206.0,206.0,228440.0,167.55274963378906
2017-06-23,209.0,203.5,207.0,204.0,158059.0,165.926025390625
2017-06-26,208.5,204.0,204.0,205.0,161956.0,166.73939514160156
2017-06-27,205.0,198.0,205.0,201.0,358100.0,163.48593139648438
2017-06-28,200.5,197.0,200.5,197.0,292771.0,160.23248291015625
2017-06-29,200.0,196.5,198.0,196.5,160662.0,159.8258056640625
2017-06-30,198.5,195.0,195.5,196.0,115353.0,159.4191131591797
2017-07-03,196.0,191.0,196.0,193.0,269268.0,156.97901916503906
